code,filename,causal_event,sentence_nb,causal_type, avg_strength ,agreement_score,text,batch_code 
POS,PatrickDeniseAMatterofSoulsYA.txt,Elsie was always kind of scared to get too close to Miz Butler_because she suspected that those milky gray eyes could look down into her soul ,1,IRAC,3,0,"Elsie was always kind of scared to get too close to Miz Butler , because she suspected that those milky gray eyes could look down into her soul .",LM
POS,PattersonJamesNowYouSeeHerBS.txt,A T. S. Eliot quote from my last Modern Poetry class popped into my mind_as I blinked at the closed door ,1,IRAC,2,0,A T. S. Eliot quote from my last Modern Poetry class popped into my mind as I blinked at the closed door .,LM
POS,PullingerKateMistressofNothingPW.txt,she is weakened again_and I try to prevent her from working,1,IRAC,3,0,"My Lady directs traffic from the settee , but she is weakened again , and I try to prevent her from working .",LM
POS,PullingerKateMistressofNothingPW.txt,now that we are packing_it has become clear to us that the house is jammed to the rafters with things no one wants,2,IRAC,3,0,Mrs Ross is very good at throwing things away ; and now that we are packing it has become clear to us that the house is jammed to the rafters with things no one wants .,LM
POS,RiordanRickTheHiddenOracleMG.txt,my trips across the sky in the sun chariot_given me something of a Google Earth orientation ,1,IRAC,3,0,"I knew that Percy Jackson lived around here somewhere , but my trips across the sky in the sun chariot had given me something of a Google Earth orientation .",LM
POS,RiordanRickTheHiddenOracleMG.txt,in this mortal form_ my flawless memory had become…flawed,3,IRAC,3,0,"Also , in this mortal form , my flawless memory had become … flawed .",LM
POS,StandifordNatalieCountdownMG.txt,One more mishap_she ’d be staring at his shaggy brown hair against the lining of a casket ,2,IRAC,3,0,"One more mishap , and she ’d be staring at his shaggy brown hair against the lining of a casket .",LM
POS,ValenteCatherynneTheGirlWhoFellBeneathFairylandMG.txt,"since the Marquess had been defeated and the locks of Fairyland undone_this time September would have no awful feats to perform , no harsh tests of her courage , only delight and fun and blackberry trifles ",1,IRAC,3,0,"And since the Marquess had been defeated and the locks of Fairyland undone , this time September would have no awful feats to perform , no harsh tests of her courage , only delight and fun and blackberry trifles .",LM
POS,ValenteCatherynneTheGirlWhoFellBeneathFairylandMG.txt,As the end of spring neared_she began to worry in earnest,3,IRAC,3,0,"As the end of spring neared , she began to worry in earnest .",LM
POS,WhiteheadColsonSagHarbor PW.txt,I was relieved_the day he told me that he did n't want to go to my high school,1,IRAC,3,0,I was relieved the day he told me that he did n't want to go to my high school .,LM
POS,CaptainBoldhearttheL.txt,"demanded the satisfaction due from one man of honour to another . Not getting it_ he privately withdrew his haughty spirit from such low company , bought a second-hand pocket-pistol , folded up some sandwiches in a paper bag , made a bottle of Spanish liquorice-water , and entered on a career of valour",1_2,IREC,3,0,"We find him in command of a splendid schooner of one hundred guns , loaded to the muzzle , ' ere yet he had had a party in honour of his tenth birthday ._It seems that our hero , considering himself spited by a Latin-Grammar-Master , demanded the satisfaction due from one man of honour to another .",LM
POS,CrummeyMichaelSweetlandPW.txt,That ’s a beautiful view_I can see why you do n’t want to leave it,2_3,IREC,2,0,"“ That ’s a beautiful view , ” the government man said ._“ I can see why you do n’t want to leave it . ”",LM
POS,DaySylviaEntwinedwithYouBS.txt,"The orgasm took me by surprise_Instinct took over , my hips moving of their own volition, my thighs clenching and releasing as I focused only on the moment , the reclaiming of my man",1_2,IREC,3,0,"The orgasm took me by surprise , my back bowing as the heated pleasure tore through me ._Instinct took over , my hips moving of their own volition , my thighs clenching and releasing as I focused only on the moment , the reclaiming of my man .",LM
POS,DeWittPatrickSistersBrothersPW.txt,working for him_I got my leg gouged out and my horse burned to death,3,IRAC,3,0,I got my leg gouged out and my horse burned to death working for him . ’,LM
POS,GemsGatheredinHaste.txt,"a pertinacious gentleman , who wanted to """""""" strike when the iron was hot , """""""" and carry out his notion without delay_Accordingly , he caught up two sticks , and nailed them together , so as to get the right shape",2_3,IREC,2,0,"No time like the present , """""""" replied Mr. Perseverance , a pertinacious gentleman , who wanted to """""""" strike when the iron was hot , """""""" and carry out his notion without delay ._Accordingly , he caught up two sticks , and nailed them together , so as to get the right shape .",LM
POS,GephartDonnaLilyandDunkinMG.txt,I ’ll need something to get me through this day_I decide to save the doughnuts till I get back . ,3_2,IREC,3,0,"I ’ll need something to get me through this day ._After adding several packets of sugar to my coffee and guzzling it , I decide to save the doughnuts till I get back .",LM
POS,ParkJessicaFlat-OutLoveYA.txt,Julie was a traditional typist_She liked capital letters and some semblance of punctuation,2_1,IREC,2,0,"Julie was a traditional typist ._She liked capital letters and some semblance of punctuation , and the margin for error on the handheld device was too great .",LM
POS,ParkJessicaFlat-OutLoveYA.txt,Julie was a traditional typist_She realized that she needed a password to access the Watkinses ’ network,2_3,IREC,2,0,Julie was a traditional typist ._She realized that she needed a password to access the Watkinses ’ network .,LM
POS,ParkLindaSueTrustNoOneMG.txt,she turned it on_a text message from Vesper One,1_3,IREC,1,0,"The moment the plane ’s wheels touched the ground , she turned it on ._And sure enough , there it was : a text message from Vesper One .",LM
POS,PatrickDeniseAMatterofSoulsYA.txt,"those milky gray eyes could look down into her soul_Then she would know that Elsie was itching to shake things up , to do something",1_2,IREC,3,0,"Elsie was always kind of scared to get too close to Miz Butler , because she suspected that those milky gray eyes could look down into her soul ._Then she would know that Elsie was itching to shake things up , to do something … “ Sister Butler — ” Elsie ’s mother tried , but could n’t quite finish her weak protest .",LM
POS,RiordanRickTheHiddenOracleMG.txt,my trips across the sky in the sun chariot_I was n’t used to traveling at street level,1_2,IREC,2,0,"I knew that Percy Jackson lived around here somewhere , but my trips across the sky in the sun chariot had given me something of a Google Earth orientation ._I was n’t used to traveling at street level .",LM
POS,SchmidtGaryOkayforNowMG.txt,Except he caught me_Dragged me behind the garage,2_3,IREC,2,0,Except he caught me ._Dragged me behind the garage .,LM
POS,MunroAliceTooMuchHappinessPW.txt, she had not bought herself a single new piece of clothing_ Doree did n’t fit into either category,3_2,IREC,3,0,In the whole year and a half she had been working she had not bought herself a single new piece of clothing ._Doree did n’t fit into either category .,MD
POS,AlbomMitchTimeKeeperBS.txt,but his mind goes deeper than those around him_Soon he was counting anything he could,3_2,IREC,2,0,"Dor is gentle , an obedient child , but his mind goes deeper than those around him ._Soon he was counting anything he could .",MD
POS,AlbomMitchTimeKeeperBS.txt,his mind goes deeper than those around him _He began by matching one finger to another,3_1,IREC,1,0,"Dor is gentle , an obedient child , but his mind goes deeper than those around him ._He began by matching one finger to another , giving each pairing a sound and a value .",MD
POS,BaldacciDavidTheInnocentBS.txt,The facility technically had been cleared and put in lockdown_This was the only opportunity Robie had to get in ,2_3,IREC,2,0,The facility technically had been cleared and put in lockdown ._This was the only opportunity Robie had to get in .,MD
POS,BaldacciDavidTheInnocentBS.txt, The facility technically had been cleared and put in lockdown _Robie timed it ,2_1,IREC,2,0,The facility technically had been cleared and put in lockdown ._Robie timed it so he was out from under the truck and racing away just as the wrenching sounds stopped .,MD
POS,BaratzLogstedLaurenILoveYouMichaelCollinsMG.txt, It was a school assignment_because I had to ,2_1,IREC,3,0,"It was a school assignment , I said I ’d do it , and I did it ._You know why I wrote that last letter to you : because I had to .",MD
POS,DesaiAnitaTheArtistofDisappearancePW.txt, she indicated he was to take it _set off up the hill ,2_3,IREC,3,0,"She gave him a tin lid to cover the plate and by a slight shift of her chin — which bore a small blue tattoo — she indicated he was to take it , take it up ._The boy nodded , then set off up the hill : he knew he should be quick so as not to let the food cool and congeal .",MD
POS,DesaiAnitaTheArtistofDisappearancePW.txt,she indicated he was to take it_The boy nodded ,2_3,IREC,3,0,"She gave him a tin lid to cover the plate and by a slight shift of her chin — which bore a small blue tattoo — she indicated he was to take it , take it up ._The boy nodded , then set off up the hill : he knew he should be quick so as not to let the food cool and congeal .",MD
POS,EvanovichJanetWickedBusinessBS.txt,I have to do laundry_ I should probably go home ,3_2,IREC,1,0,"“ I have to do laundry , and my broom might be lonely . ”_“ I should probably go home , ” Glo said when we were done with lunch .",MD
POS,GrishamJohnTheAppealBS.txt,They were young _Saving and investing had not been a priority ,3_2,IREC,3,0,"They were young , the firm was growing , the future had no limits ._Saving and investing had not been a priority .",MD
POS,GrishamJohnTheAppealBS.txt,the firm was growing_Saving and investing had not been a priority,3_2,IREC,3,0,"They were young , the firm was growing , the future had no limits ._Saving and investing had not been a priority .",MD
POS,GrishamJohnTheAppealBS.txt,the future had no limits_ Saving and investing had not been a priority,3_2,IREC,3,0,"They were young , the firm was growing , the future had no limits ._Saving and investing had not been a priority .",MD
POS,HopkinsEllenFalloutYA.txt," My hair curls , auburn , around a full , heart-shaped face_ I do n’t look very much like her .",3_2,IREC,1,0,"My hair curls , auburn , around a full , heart-shaped face , and my eyes are brown ._I do n’t look very much like her .",MD
POS,HopkinsEllenFalloutYA.txt,"and my eyes are brown .
_ I do n’t look very much like her .",3_2,IREC,1,0,"My hair curls , auburn , around a full , heart-shaped face , and my eyes are brown ._I do n’t look very much like her .",MD
POS,LerangisPeterTheVipersNestMG.txt,Many years ago I found the remnants of a small sailing vessel in a tiny cove_We may find our escape vessel there ,1_3,IREC,2,0,“ Many years ago I found the remnants of a small sailing vessel in a tiny cove to the north ._“ We may find our escape vessel there ! ”,MD
POS,PaigeDanielleDorothyMustDieYA.txt,letting go _ but it was too late,2_3,IREC,2,0,"“ No ! ”_I screamed , but it was too late .",MD
POS,PattersonJamesToysBS.txt,such authenticity _suspect that this footage must have been staged ,2_1,IREC,2,0,How had they been able to pull off this hoax with such authenticity ?_I ’m beginning to suspect that this footage must have been staged — but who could have made such a clever and horrifying film ?,MD
POS,SalterJamesLastNightPW.txt,"It ’s always a surprise .
_but you really do n’t",3_2,IREC,1,0,"It ’s always a surprise ._You think you know someone , you think because you have dinner with them or play cards , but you really do n’t .",MD
POS,ScottVictoriaFlood&FireYA.txt,but I want to see it with my own eyes _and then head toward the fire ,2_1,IREC,3,0,"The white device will be burned into a lump of plastic goo , but I want to see it with my own eyes ._I wait for a long time , longer than I think I ’ll be able to , and then head toward the fire .",MD
POS,SutherlandTuiEscaping PerilMG.txt,suddenly a little head popped over the edge _Scarlet jerked back ,2_3,IREC,3,0,"There ’s something alive in there , Ruby thought , and then suddenly a little head popped over the edge of the rocks , only a heartbeat away from the queen ’s talons ._Scarlet jerked back , and Ruby was shocked to see something that looked like a flash of fear in her eyes .",MD
POS,SutherlandTuiEscaping PerilMG.txt,"Another scrabbling noise came from inside the rocks ._ There ’s something alive in there , Ruby thought",1_2,IREC,1,0,"Another scrabbling noise came from inside the rocks ._There ’s something alive in there , Ruby thought , and then suddenly a little head popped over the edge of the rocks , only a heartbeat away from the queen ’s talons .",MD
POS,MunroAliceTooMuchHappinessPW.txt,"pantsuits , bright scarves , earrings , and puffy hairdos_ while the younger ones might have been part of a livelier congregation",1,IRAC,1,0,"The older ones looked like they belonged to strict , old-fashioned churches where you had to wear a skirt and stockings and some sort of hat , while the younger ones might have been part of a livelier congregation that accepted pantsuits , bright scarves , earrings , and puffy hairdos .",MD
POS,MunroAliceTooMuchHappinessPW.txt,a skirt and stockings and some sort of hat_The older ones looked like they belonged to strict old-fashioned churches,1,IRAC,1,0,"The older ones looked like they belonged to strict , old-fashioned churches where you had to wear a skirt and stockings and some sort of hat , while the younger ones might have been part of a livelier congregation that accepted pantsuits , bright scarves , earrings , and puffy hairdos .",MD
POS,AllAboutJohnnieJones.txt,the expression of their faces _ That all children crave the story ,2,IRAC,3,0,"That all children crave the story which is , or might be , true is evidenced by the expression of their faces when their inevitable question , """""""" is it really true ? """""""" or """""""" did it really happen ? """""""" is answered in the affirmative .",MD
POS,AllAboutJohnnieJones.txt,is answered in the affirmative _ expression of their faces ,2,IRAC,2,0,"That all children crave the story which is , or might be , true is evidenced by the expression of their faces when their inevitable question , """""""" is it really true ? """""""" or """""""" did it really happen ? """""""" is answered in the affirmative .",MD
POS,AllAboutJohnnieJones.txt,"jaded taste of the adult designates as """""""" commonplace _A child needs ",1,IRAC,1,0,"A child needs not only the touch of the wonder-working wand which transports him to a land of fascinating unrealities , but also the artistic story which reflects the every-day experiences of real life ; artistic in that it touches these daily experiences with an idealism revealing the significance and beauty of that which the jaded taste of the adult designates as """""""" commonplace . """"""""",MD
POS,AshtonBrodiEverneathYA.txt,The lights in Tommy ’s bedroom were off _so I crept down the hall to my room ,1,IRAC,2,0,"The lights in Tommy ’s bedroom were off , so I crept down the hall to my room .",MD
POS,BaratzLogstedLaurenILoveYouMichaelCollinsMG.txt,because I had to_I wrote that last letter to you ,1,IRAC,3,0,You know why I wrote that last letter to you : because I had to .,MD
POS,BaratzLogstedLaurenILoveYouMichaelCollinsMG.txt, I said I ’d do it_and I did it ,2,IRAC,3,0,"It was a school assignment , I said I ’d do it , and I did it .",MD
POS,BockDennisGoingHomeAgainPW.txt,tail end of an active and outdoorsy season _shaped and tanned,1,IRAC,3,0,"It was a green-and-white summery number that showed those great arms of hers , shaped and tanned at the tail end of an active and outdoorsy season .",MD
POS,BockDennisGoingHomeAgainPW.txt,Through a family friend named José _I ’d heard more about him than I needed to know ,3,IRAC,2,0,"Through a family friend named José , whom I ’d known since my earliest days in Madrid , I ’d heard more about him than I needed to know — for instance , that he was a constitutional lawyer in the Spanish Supreme Court and , at forty-two , the youngest justice in the history of the institution .",MD
POS,ChengJackSeeYouintheCosmosMG.txt,my mom does n’t drive anymore_ so I just come up on our ladder to the roof ,1,IRAC,3,0,"I love lying down on the hood of a car like Dr. Arroway in the movie Contact but my mom does n’t drive anymore , so I just come up on our ladder to the roof .",MD
POS,ChengJackSeeYouintheCosmosMG.txt,so that way I ’m closer to the stars_I usually come up here at night ,2,IRAC,2,0,"I usually come up here at night so that way I ’m closer to the stars , even though it ’s only one story closer .",MD
POS,CholdenkoGenniferAlCaponeShinesMyShoesMG.txt,The motor roars to a start_carving a white wake ,3,IRAC,2,0,"The motor roars to a start and the Frank M. Coxe pulls out fast , carving a white wake in the stirred-up brown water .",MD
POS,CholdenkoGenniferAlCaponeShinesMyShoesMG.txt,Frank M. Coxe pulls out fast_ carving a white wake,3,IRAC,2,0,"The motor roars to a start and the Frank M. Coxe pulls out fast , carving a white wake in the stirred-up brown water .",MD
POS,DesaiAnitaTheArtistofDisappearancePW.txt,so as not to let the food cool and congeal_he knew he should be quick ,3,IRAC,1,0,"The boy nodded , then set off up the hill : he knew he should be quick so as not to let the food cool and congeal .",MD
POS,Dreamland.txt, they would disappear_he would be all the lonelier ,1,IRAC,1,0,"They remained long enough to wake in Larry 's heart a great longing for more , and then they would disappear and he would be all the lonelier for the lack of them .",MD
POS,Dreamland.txt, so that he could always gaze at them _if he could only capture these fleeting pictures once for all,1,IRAC,1,0,"They remained long enough to wake in Larry 's heart a great longing for more , and then they would disappear and he would be all the lonelier for the lack of them .",MD
POS,EggersDaveAHologramfortheKingPW.txt,in the mid-six figures _would fix everything,2,IRAC,2,0,So he needed to feel rested .,MD
POS,EggersDaveAHologramfortheKingPW.txt,To feel prepared _ he needed to feel rested ,3_2,IRAC,1,0,To feel prepared ._So he needed to feel rested .,MD
POS,ErskineKathrynMockingbirdMG.txt,because it ’s Thursday _pizza ,1,IRAC,1,0,"I wish I could go in and say , Devon I ’m hungry , and he ’d grin so his dimples show and he ’d say , You and me both , and we ’d go find Dad and order pizza because it ’s Thursday and we ’d eat warm drippy extra-cheese pizza in front of Wheel of Fortune and Jeopardy .",MD
POS,ErskineKathrynMockingbirdMG.txt, reminds me how hungry I am _I go find Dad,2,IRAC,3,0,That reminds me how hungry I am so I go find Dad .,MD
POS,ErskineKathrynMockingbirdMG.txt,at my charcoal pencil stain on the carpet_He ’s sitting on the sofa staring,3,IRAC,1,0,He ’s sitting on the sofa staring at my charcoal pencil stain on the carpet .,MD
POS,FiveMinutesStories.txt, by the thought that one year would see the last of his wretched existence_somewhat consoled,3,IRAC,3,0,"And Abdallah again bowed and withdrew , somewhat consoled by the thought that one year would see the last of his wretched existence , that even the wisest of men recognised him as cut off from the common lot .",MD
POS,FiveMinutesStories.txt,that even the wisest of men recognised him as cut off from the common lot_somewhat consoled,3,IRAC,3,0,"And Abdallah again bowed and withdrew , somewhat consoled by the thought that one year would see the last of his wretched existence , that even the wisest of men recognised him as cut off from the common lot .",MD
POS,GalgutDamonInaStrangeRoomPW.txt," one is too scared_but neither makes the move ,",1,IRAC,3,0,"The two of them pass it between them , solemnly biting and chewing , the one lying propped up on an elbow , the other sitting with his knees drawn up , all it will take is a tiny movement from one of them , a hand extended , or the edge of the sleeping bag lifted , would you like to get in , but neither makes the move , one is too scared and the other too proud , then the apple is finished , the moment is past , Reiner gets up , rubbing his shoulders , it ’s cold in here , he goes back to his own bed .",MD
POS,GalgutDamonInaStrangeRoomPW.txt," the other too proud _but neither makes the move ,",1,IRAC,3,0,"The two of them pass it between them , solemnly biting and chewing , the one lying propped up on an elbow , the other sitting with his knees drawn up , all it will take is a tiny movement from one of them , a hand extended , or the edge of the sleeping bag lifted , would you like to get in , but neither makes the move , one is too scared and the other too proud , then the apple is finished , the moment is past , Reiner gets up , rubbing his shoulders , it ’s cold in here , he goes back to his own bed .",MD
POS,GruenSaraWaterforElephantsBS.txt,a yipping only a few dozen yards to my left_I sit forward abruptly ,2,IRAC,3,0,"When it is answered by a yipping only a few dozen yards to my left , I sit forward abruptly .",MD
POS,JamesELFiftyShadesDarkerBS.txt,The pain is so sweet and sharp _ I want to close my eyes ,2,IRAC,2,0,"The pain is so sweet and sharp I want to close my eyes , but I ’m hypnotized by his eyes staring fervently into mine .",MD
POS,JamesELFiftyShadesDarkerBS.txt,his eyes staring fervently into mine _but I ’m hypnotized by,2,IRAC,2,0,"The pain is so sweet and sharp I want to close my eyes , but I ’m hypnotized by his eyes staring fervently into mine .",MD
POS,KiddSueMonkTheSecretLifeofBeesBS.txt,I planned to be a professor and a writer of actual books _suddenly I was going around volunteering to people ,2,IRAC,1,0,"I ca n’t tell you how much I ’d hated that question , but suddenly I was going around volunteering to people , people who did n’t even want to know , that I planned to be a professor and a writer of actual books .",MD
POS,LahiriJhumpaLowlandPW.txt,An arrow struck one of the sergeants_the crowd was told to disband,3,IRAC,3,0,"An arrow struck one of the sergeants in the arm , and the crowd was told to disband .",MD
POS,LandayWilliamDefendingJacobBS.txt,His mouth was overstuffed with teeth _he had to force it shut ,2,IRAC,2,0,"His mouth was overstuffed with teeth ; he had to force it shut , like a full suitcase , which left him with a sour , pucker-mouthed expression .",MD
POS,LandayWilliamDefendingJacobBS.txt,"His mouth was overstuffed with teeth _left him with a sour , pucker-mouthed expression ",2,IRAC,2,0,"His mouth was overstuffed with teeth ; he had to force it shut , like a full suitcase , which left him with a sour , pucker-mouthed expression .",MD
POS,LandayWilliamDefendingJacobBS.txt,nobody likes a scold _I used to get after him not to make this face,3,IRAC,1,0,I used to get after him not to make this face in front of juries — nobody likes a scold — but he did it unconsciously .,MD
POS,LeavesforaChristmasB.txt,"amid the frolic and sunshine , some tears will have been shed_The scene will be a chequered one ",2,IRAC,1,0,"The scene will be a chequered one , for amid the frolic and sunshine , some tears will have been shed ; while with hours of hard and thoughtful study , the bitterness of failure will sometimes appear .",MD
POS,LeavesforaChristmasB.txt,"while with hours of hard and thoughtful study , the bitterness of failure will sometimes appear_The scene will be a chequered one ",2,IRAC,1,0,"The scene will be a chequered one , for amid the frolic and sunshine , some tears will have been shed ; while with hours of hard and thoughtful study , the bitterness of failure will sometimes appear .",MD
POS,OneillJosephNetherlandPW.txt,at last shuffled away _ did not begin until an hour later,3,IRAC,3,0,No Text,MD
POS,PattersonJamesToysBS.txt,such a clever and horrifying film _suspect that this footage must have been staged ,1,IRAC,2,0,I ’m beginning to suspect that this footage must have been staged — but who could have made such a clever and horrifying film ?,MD
POS,PriceNoraZoeLettingGoYA.txt,When it got so bad that I thought I might throw up _ I hunched down in my seat and shut my eyes tight ,1,IRAC,3,0,"When it got so bad that I thought I might throw up , I hunched down in my seat and shut my eyes tight .",MD
POS,PriceNoraZoeLettingGoYA.txt,I could n’t pinpoint when it happened _ because my head was bowed and my eyes closed,2,IRAC,3,0,"The trees went on and on until suddenly they stopped , and because my head was bowed and my eyes closed , I could n’t pinpoint when it happened .",MD
POS,ScottElizabethTheUnwrittenRuleYA.txt, I messed around with the photo_got Brianna to almost glow in it,2,IRAC,3,0,"I messed around with the photo a little and got Brianna to almost glow in it , pushed the blur that was me into a ghostly shimmer .",MD
POS,ScottElizabethTheUnwrittenRuleYA.txt,I messed around with the photo a little _ pushed the blur that was me into a ghostly shimmer,2,IRAC,3,0,"I messed around with the photo a little and got Brianna to almost glow in it , pushed the blur that was me into a ghostly shimmer .",MD
POS,SorrentinoChristopherTrancePW.txt,Its rulingclass victim had renounced her victimhood _ thereby annulling the crime,1,IRAC,3,0,"Its rulingclass victim had renounced her victimhood , disavowing the very self that had been victimized and thereby annulling the crime that millions had been convinced took place .",MD
POS,SorrentinoChristopherTrancePW.txt,for if Alice Daniels Galton was human enough to disappear_also clearly marked its limitations as well,2,IRAC,2,0,"Thus the SLA ’s greatest success — the abduction and conversion of Alice Daniels Galton — a success that had brought it fame and notoriety and the power to make extortionate demands also clearly marked its limitations as well , for if Alice Daniels Galton was human enough to disappear into a new identity as one of the People , what did that say about the “ fascist insect ” ?",MD
POS,SparksNicholasDearJohnBS.txt,since it cost more than he ’d expected  _ we ended up eating hot dogs and beans for a month ,1,IRAC,3,0,"It was among the rarest of all buffalo nickels , and we ended up eating hot dogs and beans for a month , since it cost more than he ’d expected .",MD
POS,SparksNicholasDearJohnBS.txt,It was among the rarest of all buffalo nickels _since it cost more than he ’d expected ,1,IRAC,3,0,"It was among the rarest of all buffalo nickels , and we ended up eating hot dogs and beans for a month , since it cost more than he ’d expected .",MD
POS,StandifordNatalieCountdownMG.txt,"With his wife , Debi Ann , at his side_managed to alienate every European leader",1,IRAC,1,0,"With his wife , Debi Ann , at his side — sweet , quiet , helmet-haired Debi Ann — he ’d managed to alienate every European leader he ’d met .",MD
POS,TheChildrensPortion.txt,if he met the people hastening soiled and weary _the joy would go out of his heart ,2,IRAC,2,0,"But on such occasions , as he came out of the abbey and went along the streets , if he met the people hastening soiled and weary from their daily toils , the joy would go out of his heart .",MD
POS,TheChildrensPortion.txt,from their daily toils_people hastening soiled and weary ,2,IRAC,3,0,"But on such occasions , as he came out of the abbey and went along the streets , if he met the people hastening soiled and weary from their daily toils , the joy would go out of his heart .",MD
POS,TheChildrensPortion.txt,kindling up the picture of Christ healing the sick_his soul would leap up for joy ,1,IRAC,3,0,"But when the light of the setting sun came streaming through the great window in the west , and kindling up the picture of Christ healing the sick , his soul would leap up for joy , a new light would come into his eyes , and this thought would rise within him like a song -- """""""" The Golden Age itself -- the Age into which all other Ages open and look back -- is pictured there . """"""""",MD
POS,TheChildrensPortion.txt, kindling up the picture of Christ healing the sick_a new light would come into his eyes,1,IRAC,3,0,"But when the light of the setting sun came streaming through the great window in the west , and kindling up the picture of Christ healing the sick , his soul would leap up for joy , a new light would come into his eyes , and this thought would rise within him like a song -- """""""" The Golden Age itself -- the Age into which all other Ages open and look back -- is pictured there . """"""""",MD
POS,TheChildrensPortion.txt, kindling up the picture of Christ healing the sick_this thought would rise within him like a song ,1,IRAC,3,0,"But when the light of the setting sun came streaming through the great window in the west , and kindling up the picture of Christ healing the sick , his soul would leap up for joy , a new light would come into his eyes , and this thought would rise within him like a song -- """""""" The Golden Age itself -- the Age into which all other Ages open and look back -- is pictured there . """"""""",MD
POS,TheChildrensPortion.txt,when the light of the setting sun came streaming through the great window_kindling up the picture of Christ healing the sick,1,IRAC,3,0,"But when the light of the setting sun came streaming through the great window in the west , and kindling up the picture of Christ healing the sick , his soul would leap up for joy , a new light would come into his eyes , and this thought would rise within him like a song -- """""""" The Golden Age itself -- the Age into which all other Ages open and look back -- is pictured there . """"""""",MD
POS,AdigaAravindTheWhiteTigerPW.txt,I was trying to get some enlightenment_by going through the Sunday secondhand book market in Old Delhi,1,IRAC,1,0,"I read about your history in a book , Exciting Tales of the Exotic East , that I found on the pavement , back in the days when I was trying to get some enlightenment by going through the Sunday secondhand book market in Old Delhi .",ML
POS,BarnesJulianArthurGeorgePW.txt,This early realization that his father would never furnish the Mam with the proper comforts of old age_made Arthur all the more determined to provide them himself,3,IRAC,3,0,This early realization that his father would never furnish the Mam with the proper comforts of old age made Arthur all the more determined to provide them himself .,ML
POS,DixonHeatherEntwinedYA.txt,Parliament funded the Yuletide ball and could afford it_things they only had once a year,2,IRAC,3,0,"She filled her plate with every sort of sweet — candied raspberries , rosemary tarts , iced walnuts , sticky sweet rolls — things they had only once a year , since parliament funded the Yuletide ball and could afford it .",ML
POS,HaleShannonPalaceofStoneMG.txt,The low clouds lifted_sunlight melted the mist,3,IRAC,1,0,"The low clouds lifted , sunlight melted the mist , and Miri saw that they were already in the middle of a city larger than any from her imagination .",ML
POS,HaleShannonPalaceofStoneMG.txt,Sunlight melted the mist_Miri saw that they were already in the middle of a city larger than any from her imagination,3,IRAC,1,0,"The low clouds lifted , sunlight melted the mist , and Miri saw that they were already in the middle of a city larger than any from her imagination .",ML
POS,KinneyJeffDogDaysMG.txt,I’m finally tall enough to go on the Cranium Shaker_I was looking forward to going to the beach,1,IRAC,3,0,"splish Anyway , I was looking forward to going to the beach because I ’m finally tall enough to go on the Cranium Shaker , which is this really awesome ride that ’s on the boardwalk .",ML
POS,LynchKarenRelentlessYA.txt,The weight of the responsibility I carried_made me feel years older than the girls on the filed,2,IRAC,2,0,My hand went to the lump in my pocket and the weight of the responsibility I carried made me feel years older than the girls on the field .,ML
POS,LynnJWaitForYouBS.txt,My email wasn’t set up under my real name_it would be unlikely that it was a phishing scam,3,IRAC,3,0,"Well , that was strange , because my email was n’t set up under my real name , so it would be unlikely that it was a phishing scam .",ML
POS,MccarthyTomCPW.txt,"His audience, a gaggle of the parents of prospective pupils at the Versoie Day School for the Deaf_sit squeezed into the schoolroom’s child-size chairs",2,IRAC,2,0,"His audience , a gaggle of the parents of prospective pupils at the Versoie Day School for the Deaf , sit squeezed into the schoolroom ’s child-size chairs .",ML
POS,MooreLisaCaughtPW.txt,Slaney’s sister had put in a call_the trucker said he would be passing through and he would pick up Slaney if he aw him and drop him at Hartold’s,1,IRAC,2,0,Slaney ’s sister had put in a call and the trucker said he would be passing through and he would pick up Slaney if he saw him and drop him at Harold ’s .,ML
POS,MotherWestWindsAnima.txt,He is round and fat and roly-poly_it was hard for him to run,1,IRAC,3,0,""""""""" Oh , """""""" gasped Johnny Chuck , puffing very hard , for you know he is round and fat and roly-poly and it was hard work for him to run , """""""" what will become of my nice new house and what will there be left to eat ? """"""""",ML
POS,MotherWestWindsAnima.txt,It was hard work for him to run_puffing very hard,1,IRAC,3,0,""""""""" Oh , """""""" gasped Johnny Chuck , puffing very hard , for you know he is round and fat and roly-poly and it was hard work for him to run , """""""" what will become of my nice new house and what will there be left to eat ? """"""""",ML
POS,MullBrandonAWorldWithoutHeroesMG.txt,Not long after Eldrin created the Amar Kabal_Zokar declared war,2,IRAC,1,0,"Not long after Eldrin created the Amar Kabal , Zokar declared war .",ML
POS,MunozRyanPamEchoMG.txt,"The boy smiled_think - ing about the moment he would waltz back to home base , triumphant .
",3,IRAC,2,0,"The boy smiled , think - ing about the moment he would waltz back to home base , triumphant .",ML
POS,NoworNeverOrTheAdven.txt,Bobby Bright 's impulses were noble and generous_and without stopping to consider the peril to which the attempt would expose him,3,IRAC,2,0,"Bobby Bright 's impulses were noble and generous ; and without stopping to consider the peril to which the attempt would expose him , he boldly resolved to stop that horse , or let the animal dash him to pieces on the bridge .",ML
POS,NoworNeverOrTheAdven.txt,"Bobby Bright 's impulses were noble and generous_he boldly resolved to stop that horse , or let the animal dash him to pieces on the bridge",3,IRAC,2,0,"Bobby Bright 's impulses were noble and generous ; and without stopping to consider the peril to which the attempt would expose him , he boldly resolved to stop that horse , or let the animal dash him to pieces on the bridge .",ML
